URL,Status
https://www.usatoday.com/story/money/food/2024/09/28/national-coffee-day-2024-deals/75194603007/,200
https://www.usatoday.com/story/money/reviewed/2024/08/07/batiste-dry-shampoo-suni-lee/74442459007/,200
https://www.usatoday.com/sports/ncaaf/transactions/,404
https://www.usatoday.com/news/politics/jill-stein/,200
https://www.usatoday.com/story/life/food-dining/2024/09/29/healthiest-creamer-for-coffee/75395182007/,200
https://www.usatoday.com/media/popular/opinion/,200
https://www.usatoday.com/money/homefront/moving/,200
https://www.usatoday.com/picture-gallery/news/nation/2024/09/18/harvest-moon-supermoon-lunar-eclipse-photos/75273690007/,200
https://www.usatoday.com/money/homefront/plumbing/,200
https://www.usatoday.com/sports/local/michigan/,200
https://www.usatoday.com/story/news/2024/01/03/corrections-clarifications-2024/72101456007/,200
https://www.usatoday.com/sitemap/2019/march/,200
https://www.usatoday.com/sports/mlb/orioles/,301
https://www.usatoday.com/story/opinion/2019/12/04/submit-letters-columns-and-comment-social/2608825001/,200
https://www.usatoday.com/sports/mlb/twins/,301
https://www.usatoday.com/sports/wnba/injuries/,301
https://www.usatoday.com/travel/airline-news/,200
https://www.usatoday.com/sitemap/2022/november/,200
https://www.usatoday.com/money/homefront/pest-control/,200
https://www.usatoday.com/sitemap/2013/august/,200
https://www.usatoday.com/story/life/health-wellness/2024/09/23/what-is-whooping-cough/75098396007/,200
https://www.usatoday.com/sitemap/2014/october/,200
https://www.usatoday.com/sports/nhl/ducks/,301
https://www.usatoday.com/money/careers/,200
https://www.usatoday.com/story/sports/nfl/2024/09/29/nfl-week-4-injury-report-active-inactive-list/75430741007/,200
https://www.usatoday.com/money/homefront/car-shipping/,200
https://www.usatoday.com/news/politics/candidates/,200
https://www.usatoday.com/money/blueprint/,200
https://www.usatoday.com/sports/mls/nashville-sc/,200
https://www.usatoday.com/money/homefront/lawn/,200
https://www.usatoday.com/sitemap/2023/november/,200
https://www.usatoday.com/money/blueprint/mortgages/best-mortgage-lenders/,200
https://www.usatoday.com/elections/education/,200
https://www.usatoday.com/contact/staff/,200
https://www.usatoday.com/pets/,200
https://www.usatoday.com/news/investigations/,200
https://www.usatoday.com/sitemap/2013/may/,200
https://www.usatoday.com/sports/nba/injuries/,301
https://www.usatoday.com/pr/,404
https://www.usatoday.com/sitemap/2024/may/,200
https://www.usatoday.com/sports/nhl/teams/,301
https://www.usatoday.com/sitemap/2016/june/,200
https://www.usatoday.com/media/popular/photos/money/,200
https://www.usatoday.com/sports/nhl/arizona-coyotes/,200
https://www.usatoday.com/opinion/voices/,200
https://www.usatoday.com/story/news/investigations/2024/09/19/wichita-kansas-rape-kit-backlog/74611435007/,200
https://www.usatoday.com/sitemap/2019/,200
https://www.usatoday.com/sitemap/2018/,200
https://www.usatoday.com/sports/nba/hawks/,301
https://www.usatoday.com/sitemap/2017/june/,200
https://www.usatoday.com/travel/cruises/,200
https://www.usatoday.com/sports/nhl/statistics/,301
https://www.usatoday.com/media/latest/,200
https://www.usatoday.com/pages/interactives/podcasts/,301
https://www.usatoday.com/sports/nba/timberwolves/,301
https://www.usatoday.com/sitemap/2013/february/,200
https://www.usatoday.com/sports/nhl/flames/,301
https://www.usatoday.com/money/blueprint/credit-cards/best-business-credit-cards/,200
https://www.usatoday.com/sitemap/2014/september/,200
https://www.usatoday.com/media/popular/videos/opinion/,200
https://www.usatoday.com/sports/nba/bulls/,301
https://www.usatoday.com/sitemap/2016/september/,200
https://www.usatoday.com/tech/internet/compare-service-type/,200
https://www.usatoday.com/story/life/humankind/2024/09/27/watch-moving-moment-a-99-year-old-father-of-the-bride-does-his-duty/75173768007/,200
https://www.usatoday.com/sports/nhl/scores/,301
https://www.usatoday.com/sports/mlb/rockies/,301
https://www.usatoday.com/sitemap/2018/november/,200
https://www.usatoday.com/sitemap/2019/september/,200
https://www.usatoday.com/staff/73221959007/nicole-russell/,200
https://www.usatoday.com/sitemap/2023/may/,200
https://www.usatoday.com/sitemap/2021/,200
https://www.usatoday.com/sports/soccer/mls/sagarin/,301
https://www.usatoday.com/videos/tech/personal/2024/09/24/before-the-election-x-formerly-twitter-may-remove-the-block-button/75367697007/,200
https://www.usatoday.com/sitemap/2024/january/,200
https://www.usatoday.com/sports/mlb/phillies/,301
https://www.usatoday.com/sports/local/cincinnati/,200
https://www.usatoday.com/sports/youth-sports/,200
https://www.usatoday.com/sitemap/2014/august/,200
https://www.usatoday.com/sports/nba/,200
https://www.usatoday.com/entertainment/books/,200
https://www.usatoday.com/opinion/best-of-late-night/,404
https://www.usatoday.com/sports/mlb/cubs/,301
https://www.usatoday.com/story/news/politics/elections/2024/09/27/exclusive-poll-arizona-trump-leads-harris/75385504007/,200
https://www.usatoday.com/sports/mlb/astros/,301
https://www.usatoday.com/money/business/,404
https://www.usatoday.com/entertainment/american-influencer-awards/,200
https://www.usatoday.com/sports/nba/indiana-pacers/,200
https://www.usatoday.com/sports/mlb/marlins/,301
https://www.usatoday.com/pride/,200
